source,target,time
reisender,c28b8ff3-5581-495b-a449-149489a5398f,19250906
vertreter,d871f47c-031f-4644-a0ee-b7004c93ec64,19250906
baumwärter,35b68920-db52-42dd-b31f-d92469876b34,18800222
hebamme,e1829468-b651-41d7-9646-5ed6cc2c3674,18940918
hebamme,1a92ee53-6acd-4e3b-9298-4edec07759eb,18940918
hunſtdüngeranalyſen,90eb0ab3-b54c-46a1-818b-a0fd91fda992,18940918
monogramme,f6468caf-bcb8-4842-ae6b-552a67174340,18940918
hebamme,cd7a65b7-690c-4a03-b8b8-ccfe6194aa6c,18940918
vertreter,c3bb4eff-6f0b-4de4-b784-62ead95a816f,19330923
huslagenürrangeur,69f60b94-4110-42ec-b430-be8d1d13f458,19330923
iachmann,35c6d529-11b2-42c9-9726-b43834b5acb4,19330923
vertlreier,a0e168d8-8f78-4b57-ac5f-9b13d55c66b1,19330923
beamter,9b3d1a67-7933-44bd-88eb-d85672b989a2,19330923
verircier,e43e0e6b-3c03-4d77-8317-0b2b92594dd9,19330923
commis,2f0b3bf0-bd9b-448a-b69e-79792f49d03e,18960823
stütze der fruu,cfc14366-fad1-40b3-82ef-5c242b1aaea8,18960823
verkäufer,6c78b0c9-389d-49c7-9b1a-7947f797ca73,18960823
auslagenarrangeur,6c78b0c9-389d-49c7-9b1a-7947f797ca73,18960823
beſitzt,ca444aab-a632-4c76-8dfd-89053f60b3fe,18960823
commis,db562ca0-4216-4ab9-83d7-5128776f78a5,18960823
lehrknabe,7fee5a98-77cd-448f-80dd-19a80c3f66f2,18960823
rüſliger,79ff56d2-c5d2-4846-b75a-a6481ad5f36f,18960823
kammermädchen,f5a7ba66-d3a7-4d07-9b71-de79a99fa26c,18960823
verkäuferin,3effebd8-85ec-404f-a100-eb9b0cb1d975,18960823
erzieherinnen,5d44428d-fe01-4d41-bd99-8f24791662a1,18960823
stundenlehrerinnen,5d44428d-fe01-4d41-bd99-8f24791662a1,18960823
kinder gärtnerinnen,5d44428d-fe01-4d41-bd99-8f24791662a1,18960823
verkäuferinnen,e9c37125-0d80-40f3-9609-fa55ecc74355,18960823
credenzdamen,e9c37125-0d80-40f3-9609-fa55ecc74355,18960823
koch,700f67de-4d7f-4f6c-8997-a42cfd31f492,18960823
zahltellner,5fc2ab26-8270-4775-a580-85f8e5dcf8de,18960823
lehrmädchen,c2ea9ba2-18c3-4b0d-8d39-5712d0e1bed0,18960823
köchinnen,897defad-d193-4230-ab17-dbcfcddcecce,18960823
stubeumädchen,897defad-d193-4230-ab17-dbcfcddcecce,18960823
byuchhalter,2e5eeaa7-7e02-4878-91b3-f9668fe82d09,18960823
mällchen,09f443cb-d268-4ef1-a3c2-b8b7d1fc4edc,18960823
säneilerin,02581bda-8608-4093-86b3-0bb0a9a1e4f9,18960823
buchhalter,f5ae888b-c42c-46e7-991e-31a7676b6a83,18960823
correpondent,f5ae888b-c42c-46e7-991e-31a7676b6a83,18960823
praktikant,cf4a7cb9-ed37-49d1-9929-f959d5645f36,18960823
kellnerjungen,3b98c577-30d6-4503-b3b1-9cbd25713240,18960823
stütze,19959aab-86df-46a1-82b2-b51619bdabe7,18960823
erzielerin,f7acd559-f366-49da-a79a-ce02b03fefa8,18960823
praktikant,84b310ec-8b23-4c39-b2f4-33b825bab13e,18960823
ſucht,47639bc9-0cbe-4425-aee9-43d73b1de6e7,18960823
vertreter,47639bc9-0cbe-4425-aee9-43d73b1de6e7,18960823
magazineur,2c8c89e3-0c6c-47ad-8a6d-e9fe7d1c6050,18960823
platagent,2c8c89e3-0c6c-47ad-8a6d-e9fe7d1c6050,18960823
commis,d3fd11af-a285-44e7-95de-5c41d24dd10b,18960823
commis,3a9c7491-c68d-42c8-a793-f7f90c904414,18960823
bahndveamter,aaa18118-0889-49ed-ba08-b0e31e4adad6,18960823
stenograph,df7c921c-43aa-4f3e-98ad-8e1e92c67b41,18960823
fachmann,27fa02b7-ee8a-483c-a523-48401aad6c61,18960823
comptoiriſt,0bb56636-851a-4148-b1ab-ce13481de680,18960823
volontair,0bb56636-851a-4148-b1ab-ce13481de680,18960823
ſucht,0bb56636-851a-4148-b1ab-ce13481de680,18960823
erzieherin,cb6de1bf-1c1a-48c4-8c9b-c23d5e8d6aab,18960823
lehrerin,cb6de1bf-1c1a-48c4-8c9b-c23d5e8d6aab,18960823
stütze,cdf10d95-8c0c-4c9b-a05a-7e5571d3fdb3,18960823
unterofficier,bc477748-aa99-4a4b-bb7e-696a4c278236,18960823
agent,0e80be97-dda5-48f4-b549-db0254ac3819,18960823
commis,c299d59b-70c2-410c-9f4e-e9cf3d791f66,18960823
lehrknabe,8423a7dc-9c1e-4879-a389-b073fb5af30c,18960823
commis,e71b901e-8149-4b04-b7b9-19b1944e7336,18960823
agent,5580640e-dd80-4844-8a6f-d59f95d2aebc,18960823
commis,4a297088-39c5-4b5f-9dc3-0f34b52666a0,18960823
platzagent,c9f6d802-858f-458d-81b8-1a69e5b4fb3e,19110331
commisd,82a135f3-13e5-4609-ba54-3adc0d71f2c7,19110331
oder,6bba4e9f-7def-4884-a5e9-07ba6d26a625,19110331
comptoiriſt,6bba4e9f-7def-4884-a5e9-07ba6d26a625,19110331
kommis,2dedec77-d379-4a9f-a658-5f3d2100a0ea,19110331
vertreter,fb9e76c1-e66b-477b-8698-73f8d275277e,19110331
reiſen,92070e62-f405-406e-bf53-150c34dcfcdc,19110331
verkäufer,be2db25e-fb4a-4d2a-be52-280a47498935,19110331
auslagenarrangeur,be2db25e-fb4a-4d2a-be52-280a47498935,19110331
schildermalergehilfe,a2f6f0a3-7917-414e-8f9f-42f78d04185a,19110331
gehilfe,5b471079-7030-4f91-9851-1ba1d1343be1,19110331
concipient,f8e0bb65-bb22-4137-97b7-d15489a55b09,19110331
uhontor⸗praktikant,980ae2ab-5c47-4e54-ae1f-e4c8b1d2e908,19110331
oberkellner,f91bdadb-4f8d-4a41-92ad-15d886d1c837,19110331
zahlkellner,417c16a2-1e00-4095-882c-3cae252e9795,19110331
speiſenträger,45101071-053b-42b3-bbaa-0c46b92631f9,19110331
wagenlackierer,d1004dee-9a71-48ea-b416-0dde430c2ae1,19110331
arbeiter,17f5f918-c187-421e-9371-e7852695700b,19110331
heizer,28ebc2b7-54f0-427d-aa89-974128fd0f41,19110331
maschinist,28ebc2b7-54f0-427d-aa89-974128fd0f41,19110331
lehrknabe,932efee4-c32a-4698-86e3-c523ee5c931d,19110331
lehrknabe,bf37118a-497a-4e5e-a786-b6a3bb49023a,19110331
zuckerbäcker,ed3f9e30-3a79-4594-add3-ba7a877563b3,19110331
aushilfe,aab9cde5-af65-4bf3-97e9-2fd062b8966f,19110331
geſellſchafterin,0de7c39a-c127-43cb-9d8d-f947e1d2bf02,19110331
stütze,bfb153d5-ad57-4ff5-9bbd-8e331719f6eb,19110331
arbeitsmädchen,bfb153d5-ad57-4ff5-9bbd-8e331719f6eb,19110331
buchhalterin,e585afbe-390a-47b2-87ca-f07af47f47b0,19110331
verkäuferinnen,540865cd-887f-48de-8427-9c351aa6bb7d,19110331
lehrmädchen,540865cd-887f-48de-8427-9c351aa6bb7d,19110331
tuchtige,ad8cb103-9d2e-45a9-88c6-07c5ca40c540,19110331
verkäuferin,ad8cb103-9d2e-45a9-88c6-07c5ca40c540,19110331
verkäuferin,acb4ba1d-166a-44d0-9537-1653f664ecea,19110331
verkäuferin,6d57d2f5-def8-40f0-aefc-d4a18e238624,19110331
kinderfrau,2d3fed4d-c37d-4277-beb8-4baef733d181,19110331
zerinnen,d7be918a-ef2a-4d82-887d-ceb6013daa76,19320607
onnen,d7be918a-ef2a-4d82-887d-ceb6013daa76,19320607
geſell,7baed8dc-2029-4ac9-8821-fc6892f6a4c9,19320607
ſchafterin,7baed8dc-2029-4ac9-8821-fc6892f6a4c9,19320607
manikure,bdb13a8f-4b10-4f01-9bb9-f3debb307f07,19320607
rafoge,bb7f57b5-ed14-4d63-8754-1e09d82f51c6,19320607
weinberse,7ba0ad37-b260-4a7d-b990-f05f5c2feec6,19320607
komptoirist,8bdf2cbc-411b-4035-ba11-93b76c99516f,19120108
rkomptoiristin,8bdf2cbc-411b-4035-ba11-93b76c99516f,19120108
zuſchneider,be1a032e-db54-4031-9c3c-4da440d1c662,19120108
kommis,257f4cd4-9b2c-4d3e-ae0e-fb7c94a0bca1,19120108
verkäufer,257f4cd4-9b2c-4d3e-ae0e-fb7c94a0bca1,19120108
arrangeur,257f4cd4-9b2c-4d3e-ae0e-fb7c94a0bca1,19120108
kommis,5eb406eb-76e2-4cee-a787-537bf4e3b601,19120108
warenkenner,5eb406eb-76e2-4cee-a787-537bf4e3b601,19120108
kommis,2f5e75ac-8867-47c0-aa6c-47421534194f,19120108
commis,b96416b4-a000-42c6-a65c-bac7e620371a,19120108
ſelbſtändiger,1e0393b6-4b14-4d04-89d4-20184556f4b8,19120108
arbeiter,1e0393b6-4b14-4d04-89d4-20184556f4b8,19120108
verkäufer,dc553654-8ca5-45d1-bf9e-515ba4b87434,19120108
magazineur,dc553654-8ca5-45d1-bf9e-515ba4b87434,19120108
vertreter,503f8a56-2c9f-42c8-adad-55f19f45f825,19220503
maſchinenſchreiberin,9d468040-47bd-4314-9e12-ed7a1f248d60,19090519
nrospondentin,9d468040-47bd-4314-9e12-ed7a1f248d60,19090519
teiſender,112c6305-2152-4d39-be6b-61de1b5752d9,19090519
vertreter,2d2b9d62-5a7a-4602-ba9c-02bf7dfc9521,19090519
arrangeur,12dee4d6-249f-46b2-9852-72bc89e4525f,19090519
maurer,3652ac7c-4730-4e16-96d4-35adcba445b7,19090519
commis,7f1c3265-bc1c-4ae0-ad1f-0aa28c048890,19090519
richter,b82c340f-fc3f-4a68-83ab-932b5b3d0fcd,19090519
direktrice,b82c340f-fc3f-4a68-83ab-932b5b3d0fcd,19090519
krrer,7c1cafaf-f03a-47ba-905f-6354e55aab4d,19090519
reisender,7c1cafaf-f03a-47ba-905f-6354e55aab4d,19090519
beamte,e57d1a79-6cd7-466e-9edc-d782be0e7388,19090519
gouvernanten,8c01ca4b-5b0f-4a34-a390-163193cce454,18881007
bonnen,8c01ca4b-5b0f-4a34-a390-163193cce454,18881007
kindergärtnerinnen,8c01ca4b-5b0f-4a34-a390-163193cce454,18881007
gesellschafterinnen,8c01ca4b-5b0f-4a34-a390-163193cce454,18881007
reiſender,afb4b4f1-9046-4ad6-a18c-2d2101eb784d,18881007
geſucht,afb4b4f1-9046-4ad6-a18c-2d2101eb784d,18881007
buchhalter,27605a19-d2e9-4a59-bc31-2a4e46070746,18881007
agenten,e3a7abe4-4181-463a-b70b-82c910117539,18881007
commis,67582a0e-84ed-4bd9-ace5-6ee3b27dd5b4,18881007
commis,b20da0ee-cbfa-4871-9fdf-d68e0da81d96,18881007
magazineur,5b7bdad5-24d2-4098-a1a9-d93d495a07a1,18881007
commis,cba2b4ff-2f29-4fbf-bddf-0f96e99b10cc,18881007
praktikant,cba2b4ff-2f29-4fbf-bddf-0f96e99b10cc,18881007
platzagenten,a55de162-f7b3-445e-87ce-179c796d0d84,18881007
agent,a44bebeb-fd02-41b6-b1c2-133bed439047,18881007
commis,523363e1-5d98-402e-a741-1b9496e715ad,18881007
hotel⸗köchin,eab77cdf-20d8-4f70-aaa0-3e39891ad0a8,18881007
leiterin,be0f73d2-ccf4-406c-be62-fc5e6dac139f,18881007
stütze der hausfrau,be0f73d2-ccf4-406c-be62-fc5e6dac139f,18881007
agent,3a19063f-d9fd-49f8-b551-5896c83ee419,18881007
energiſchen,c5211b90-efdd-4dca-afe0-c089890a90a3,18881007
director,c5211b90-efdd-4dca-afe0-c089890a90a3,18881007
commis,1d7d222d-b923-4176-9c49-df1bd175f2fb,18881007
ueberſetzungen,d61a9b90-bed4-4a30-bf5f-7043e00d8d2c,18881007
verläuferin,2e6fd700-8872-430b-97e6-7d9ef8a4c2ef,18881007
ſolche,2e6fd700-8872-430b-97e6-7d9ef8a4c2ef,18881007
caſſierin,2e6fd700-8872-430b-97e6-7d9ef8a4c2ef,18881007
unterofficier,5bb1dce1-0842-4e7c-b706-a3b34e486ed3,18881007
magazineur,5bb1dce1-0842-4e7c-b706-a3b34e486ed3,18881007
commis,01d4aa8f-0824-41c3-81dd-ed8a8960db76,18881007
witwe,85ddd0dd-da33-4fd8-b4c1-1de69622e0a2,18881007
ſucht,85ddd0dd-da33-4fd8-b4c1-1de69622e0a2,18881007
geſellſchafterin,85ddd0dd-da33-4fd8-b4c1-1de69622e0a2,18881007
lehrknabe,e8deaa50-421c-4647-a8d1-18957aeda286,18881007
comptoiriſt,5326c1a9-221f-44c3-b21d-50085c1bfe26,18881007
wünſcht,5326c1a9-221f-44c3-b21d-50085c1bfe26,18881007
ſeinen,5326c1a9-221f-44c3-b21d-50085c1bfe26,18881007
poſten,5326c1a9-221f-44c3-b21d-50085c1bfe26,18881007
liqueurbrauche,c8b2a200-ad3f-4b37-9509-ab5d6abbd31c,18881007
reiſender,810cea49-7e77-4c69-b1ff-9f792fb3d146,18881007
fachmann,f4d22193-7861-4b4a-80e3-cbde5a4fb398,18881007
commis,6835d5a8-c64b-43eb-aa4a-430f6b841dc2,18881007
verwalter,9bf22c1e-f921-44ee-a48b-a0e70ba9497b,18881007
gärtner,9bf22c1e-f921-44ee-a48b-a0e70ba9497b,18881007
schaffer,9bf22c1e-f921-44ee-a48b-a0e70ba9497b,18881007
buchhalter,9bf22c1e-f921-44ee-a48b-a0e70ba9497b,18881007
commie,9bf22c1e-f921-44ee-a48b-a0e70ba9497b,18881007
schreiber,9bf22c1e-f921-44ee-a48b-a0e70ba9497b,18881007
brauführer,9bf22c1e-f921-44ee-a48b-a0e70ba9497b,18881007
obermüller,9bf22c1e-f921-44ee-a48b-a0e70ba9497b,18881007
heizer,9bf22c1e-f921-44ee-a48b-a0e70ba9497b,18881007
hausknechte,9bf22c1e-f921-44ee-a48b-a0e70ba9497b,18881007
prävnik,b0fad756-75fc-45f5-87e6-804039a86202,18881007
wirthſchafterin,595863b9-4ae9-4c6e-ae70-eec3ff42c614,18881007
ſucht,595863b9-4ae9-4c6e-ae70-eec3ff42c614,18881007
magazineur,09ef547b-8ce0-48f3-a301-8ba00e7dfec2,18881007
reiſender,09ef547b-8ce0-48f3-a301-8ba00e7dfec2,18881007
mit,c88e413e-5250-4370-9956-8e5d8a753b84,18881007
ſchöner,c88e413e-5250-4370-9956-8e5d8a753b84,18881007
verkäuferin,99f316a8-5e84-4b63-960b-3efba7457a1d,18881007
stütze der hausf,99f316a8-5e84-4b63-960b-3efba7457a1d,18881007
commis,221590cc-1625-4f27-b941-7b1c2070b873,18881007
schneiderin,ea1b7d35-7e50-40f9-b261-b81c2fa55d7f,18881007
geſucht,627f3977-da2e-46f0-bb3e-501550ce6c5d,18881007
kindergärtnerin,4f75a597-8699-4db2-aa6e-f1bcb58023f6,18881007
commis,aae3bae8-14a3-4e16-8056-4fa16f9b4914,18881007
stütze der hausfrau,2d291162-40e5-48d5-a9f9-5f663f927380,18881007
deutſcher,5b5654c2-3648-458b-812d-789fa1612297,18881007
ſucht,5b5654c2-3648-458b-812d-789fa1612297,18881007
oberkellner,1cc66b5b-f64f-419a-ac4c-581d5d5a59fc,18881007
reisender,c3a046ca-b6f5-4354-bca6-216884255843,19301122
geburtshelferin,08305267-ab1e-4438-948a-10ff308d0b54,19010429
lehrer,21e76a8c-8235-4a7e-8c5c-0b29ee104e64,18970106
hauslehrer,ead9939d-9628-4c82-97d5-0e23004864a2,18970106
lessons,aa843c59-46b7-4e10-a808-10562ac62760,18970106
muſik⸗inſtitut,38abf3d0-e1ea-456e-ae89-7a38ad801d86,18970106
lehrerin,e8a9c293-45e0-4068-a3fc-06d654497932,18970106
stenograph,5cb34ff6-5c3e-43fe-aab8-6920db6a9128,18970106
lehrer,8ac79bed-3227-4da3-b8ad-b6811aa6076d,18970106
kaufmann,57a61b23-ec58-4583-b8eb-00a34e8ccef2,18970106
italieniſch⸗lehrer,57a61b23-ec58-4583-b8eb-00a34e8ccef2,18970106
hauslehrer,bca8336a-721b-48a2-beff-b8e16f9962ca,18970106
bandelsagademiker,95da2904-02df-4ae5-91e6-9abee6056ca3,18970106
lehrerin,0344f3e5-da84-4847-8a15-6f08d28251d1,18970106
glavierlefrerin,4620c0a2-2105-44fa-bf8b-721b4021a2a3,18970106
tanzlhrer,464c2312-2f75-4f5f-b7e4-77678f341e6f,18970106
hauslehrer,cc8c925c-653f-49e2-adf6-702ec0cbeb77,18970106
schnittzeichnen,6dd2b74a-1ed7-405d-86f3-4c776cee2651,18970106
maaßnehmen,6dd2b74a-1ed7-405d-86f3-4c776cee2651,18970106
textilfachmann,19c48ad9-8cf0-4f5a-a7ef-a4df96435906,19280826
ratzvertreter,2c8417ed-046b-4c7e-806f-af1a3ee08aa4,19280826
webereileiter,4a57cfdc-ff2e-4079-bf9c-1defa0954f76,19280826
heschäftsführer,a4844166-9413-4dc0-8b9a-5d68fff38649,19280826
dienſte,7e8ab977-d5f8-4721-b7ff-1c9ec25512de,18981217
ealienern,757a11a6-0515-4225-b2ef-0467f929cf8a,18790316
hübſche,71d2fa8a-fdd8-4133-8af4-66e66520c8b4,18790316
verkäuferin,71d2fa8a-fdd8-4133-8af4-66e66520c8b4,18790316
flatzagent,335be699-bf63-41bb-9764-b132097e6ac2,18790316
lehrer,d41f8959-f4c3-43a2-ac7b-71695360e87b,18790316
kellerbursche,17672fd2-3ab3-4ad7-9003-751348423202,18790316
kellerburſch,17672fd2-3ab3-4ad7-9003-751348423202,18790316
ſofort,17672fd2-3ab3-4ad7-9003-751348423202,18790316
köchin,26b4fe1b-533f-4f31-b9e6-5f32cacbd952,18790316
praktikant,509f6e15-8a69-4335-8028-c6216ec781a7,18790316
acinten,a3ef1cd1-c24b-4200-a2ef-94a20451f9e5,18790316
reiſender,9dea5380-2a7e-4bcc-aeb6-0dc2fbed0a09,18790316
verkäuferin,8d985524-2f4f-4a03-9020-9f2df96151ef,18790316
buchhalter,f1963fa2-b01d-47dc-b2d1-934a183f2a6d,18790316
rechnungsführer,f1963fa2-b01d-47dc-b2d1-934a183f2a6d,18790316
portier,e026ec4a-ceff-4308-9445-051c3c57154c,18790316
wäſche,287a6378-a5a1-417c-b031-070c7d778250,18920911
magazineure,0ad130d9-11fc-40cf-9d2c-fcc825a3a153,19050716
commis,0ad130d9-11fc-40cf-9d2c-fcc825a3a153,19050716
kellner,219eb7b4-dc76-4285-bf5a-3a9792502e79,19050716
köche,219eb7b4-dc76-4285-bf5a-3a9792502e79,19050716
köchinen,219eb7b4-dc76-4285-bf5a-3a9792502e79,19050716
commis,a51f4f58-83b3-4f86-bf69-094813101c71,19050716
commis,dd30ff32-3dd0-4e8c-afea-804940fcc0e7,19050716
vertreter,f7fe60d6-9108-4a57-9fd0-27f546680b9b,19050716
agenten,eb0199df-2b2d-4dc5-93b3-736ecb2fddeb,19050716
kaufleute,eb0199df-2b2d-4dc5-93b3-736ecb2fddeb,19050716
beamte,eb0199df-2b2d-4dc5-93b3-736ecb2fddeb,19050716
lehrer,eb0199df-2b2d-4dc5-93b3-736ecb2fddeb,19050716
beamte,7449ac2d-9919-41cf-966b-8592d6ac4f44,19050716
agenten,c8363718-d3d8-4396-b3c0-623cd6285d0c,19050716
kantionsjahigr,30fb584b-3861-4ec8-b114-5ad68e28e8d6,19050716
vertreter,30fb584b-3861-4ec8-b114-5ad68e28e8d6,19050716
vertreter,084c4015-4573-491e-aaac-7c9ae2dd4331,19050716
magazineur,b8d1494a-a61d-4552-9854-b1ba514dc1f3,19050716
commis,cca7a2c1-ec58-40b7-a37c-d6b7009ba26c,19050716
ſtreb,cca7a2c1-ec58-40b7-a37c-d6b7009ba26c,19050716
gehilfe,cca7a2c1-ec58-40b7-a37c-d6b7009ba26c,19050716
commis,d867d3b4-56f4-4235-b40d-2e19cc78cdc3,19050716
commis,05351192-04f6-47e8-acb8-0b62e638366a,19050716
commis,f749b704-a5d3-4f7c-9ad4-a414f64d2d8c,19050716
commis,873841bd-7669-4ca8-8996-84e2a74f4406,19050716
arrangenr,873841bd-7669-4ca8-8996-84e2a74f4406,19050716
verkäufer,873841bd-7669-4ca8-8996-84e2a74f4406,19050716
commis,257ac840-587e-4b96-9a01-6900b65e1b04,19050716
commis,955cc05d-2f8c-4e00-b9c3-47dc17fc90a2,19050716
commis,ea834a42-e9b0-4962-9088-20d98fc3c7e4,19050716
commis,2b4428fe-9466-44e5-94cb-22e7fd05f4a0,19050716
verkäufer,2b4428fe-9466-44e5-94cb-22e7fd05f4a0,19050716
commis,aa50082b-cd9f-45ed-a229-6af3cbe24d3b,19050716
kommis,a35b7f07-b670-475c-8bd3-d711f3ca36aa,19050716
commis,2f853365-cfcb-4a18-aa63-8233227e3da7,19050716
auslagenarrangeur,2f853365-cfcb-4a18-aa63-8233227e3da7,19050716
verkäufer,2f853365-cfcb-4a18-aa63-8233227e3da7,19050716
commis,d88f12e8-ee83-4e83-b1df-0b52035cd6c8,19050716
commis,e09a68b3-b165-4699-8ded-78f5489d9538,19050716
commis,47f762df-ec87-444f-acbd-d2a460492e42,19050716
commis,05c73f96-f255-4dcc-abe4-d901f3fa99ec,19050716
commis,97bb9d30-9637-4dec-9f99-a1cf1651408c,19050716
verkäufer,97bb9d30-9637-4dec-9f99-a1cf1651408c,19050716
commis,39077780-3f7f-4274-9576-ab8f4e72f529,19050716
commis,70d335d9-db6d-468b-8d41-77a51fc16256,19050716
chriſt,70d335d9-db6d-468b-8d41-77a51fc16256,19050716
verkäufer,70d335d9-db6d-468b-8d41-77a51fc16256,19050716
ſelbſtſtändiger,70d335d9-db6d-468b-8d41-77a51fc16256,19050716
arbeiter,70d335d9-db6d-468b-8d41-77a51fc16256,19050716
commis,f0db2387-8615-4fa1-aeb5-c3edabfa39e1,19050716
commis,e17aec00-eb40-49b7-b3f0-1ba17f9220e7,19050716
proviſions⸗vertreter,fee3d709-0c94-4925-bba3-82e32553d704,19050716
weireiſender,edaaf690-48f8-46e4-b7a3-5f637b6be2c4,19050716
kaufleute,4f920600-6677-4594-8c40-73cfd8616e5a,19050716
brennerei⸗leiter,f479cdbc-5c07-4b76-9e0d-ee18f9429a24,19050716
stütze der hausfrau,d9b5e193-467f-4fe2-9192-37c998448fcb,18820209
hausmeiſter,915c98f9-57c4-4339-b9dc-b1ceb9f48879,18820209
ſucht,915c98f9-57c4-4339-b9dc-b1ceb9f48879,18820209
kammerjungfer,cffd239e-5ecd-47e4-9894-af3f86fdee24,18820209
oder,9ed73c2c-813b-48bd-9a08-bb9d33858000,18820209
brettſchneider,9ed73c2c-813b-48bd-9a08-bb9d33858000,18820209
ſucht,9ed73c2c-813b-48bd-9a08-bb9d33858000,18820209
commis,02adbbf8-0b44-4f21-815b-3590a2d057eb,18820209
magazineur,249dde58-1f5a-425b-b323-faa90879bf0e,18820209
beamter,ec49e0b5-4635-4bc5-b36a-770b14ff9b66,18820209
agenten,30723cd4-a7e5-45bc-b1aa-eb1f7ffa8da6,18820209
lehrknabe,174507b0-f595-42a5-b451-fc54d2382fa9,18820209
manipulant,dd393038-c12d-4b27-8775-01c824118f99,18820209
praktikant,af1977ef-68d5-464c-b9b0-88049ae92186,18820209
magazineur,dd77201e-7376-4ab1-808d-53be488e3c28,18820209
buchhalter,d1c74d33-d38e-45cb-8a19-733ae8767bad,18820209
thierarzt,f0e92fcc-efe0-4934-834e-b780017006c1,18850506
tracteur,65d65184-a986-4388-ac4a-4c62b5db774c,18850506
hebamme,53b59669-9729-4f81-8de0-fab4f73ff3e5,18850506
kommis,54d4acb9-1f80-4d68-905f-e902f3bcbdd2,19160515
deutſcher,54d4acb9-1f80-4d68-905f-e902f3bcbdd2,19160515
krommis,d74c37b1-32e3-4c8c-a085-4ff0c994ee05,19160515
lehrknabe,51b1c88a-657d-48c7-b57c-e7204c5eb3e4,19160515
speditions,6a9339f3-0a92-4670-be44-8c92bbe569b0,19160515
und,6a9339f3-0a92-4670-be44-8c92bbe569b0,19160515
möbeltransportgeſchäft,6a9339f3-0a92-4670-be44-8c92bbe569b0,19160515
hebamme,60aec10e-793d-4196-9220-4ff6ba702f9d,19160515
hebamme,57422a72-5c05-46d7-b19f-933897ea72dc,19160515
religionslehrers,1da77193-7783-4094-9135-a6af33639fe4,18840127
damenzuschngeiger,0877d710-aa44-4ffb-a5e7-44664d89c09e,19170211
hon x,8e3cdbe2-fb6e-49ce-9df9-fe558fcf594f,19170211
guchhalter,8e3cdbe2-fb6e-49ce-9df9-fe558fcf594f,19170211
rontolristin,6a2e442c-dc6c-417f-8c98-dee106be7d03,19170211
rontoristin,da8d7b50-09a8-419e-9afc-ff8728c3ab09,19170211
norbeter,9205058e-71ca-4ba5-afcc-71030b9f9db1,19170211
beamter,0c9ddb50-d94c-4b0a-91b4-8013e68556f0,19361203
ditateitergin,ca81358b-1706-4f2e-9434-bb7b48d46105,19361203
reiſevertreter,357b703d-171b-4be0-a869-64b1c60aff20,19361203
kanzleikraft,2c96e583-7ffc-4633-b9a5-42f23bd9a8c6,19361203
geſucht,ae88bc1c-ea22-4b97-8d21-a571720f2e9c,19361203
stubenmädchen,0537691d-58b6-42d9-83e0-4570982893cc,19361203
säuglingpflegerinnen,fe11cd0c-3f8f-403f-9f4e-30b0e8b11829,19361203
kinderfräulein,fe11cd0c-3f8f-403f-9f4e-30b0e8b11829,19361203
schneiderin,2d08b104-2c49-4979-9ffa-88db0f700c05,19361203
schneiderin,30e55935-6bf6-4390-ab92-cc2a2dd2f5e1,19361203
sportlerin,c27c80ad-1815-4011-b848-1860a2a35fb8,19361203
tänzeri,bfca9c3f-8014-472e-b6fe-c774710dbb40,19361203
sportmädl,facf5a73-e3c1-48b6-87d4-50ffad4a0366,19361203
kosmetikerin,78c2fbe8-d023-4467-b687-866361370c16,19361203
manikure,80f64a29-f1c1-4588-89a1-0e99437dcfa2,19361203
manikure,ac83be6e-3c32-4e18-a2a0-dc84a5656a7d,19361203
pädagogin,528eb057-199f-4f40-ae4b-9089975146a4,19361203
provisionsreisender,c84feedb-b862-4d0b-9a16-eb5ff114c094,19230915
reisender,082b9ee4-9556-4479-a3dc-5bb8fac8b70e,19230915
vertreter,aea11e8c-7ece-44af-86e2-6f67aa98a1f0,19230915
kaufmann,dc19a519-7604-40e5-aa03-f02d23b5e216,19230915
filialleiter,dc19a519-7604-40e5-aa03-f02d23b5e216,19230915
lagerhalter,dc19a519-7604-40e5-aa03-f02d23b5e216,19230915
obermüller,04edb57e-627f-4d97-a2a4-1f0c0b3b358c,19230915
vertreter,1c423be6-d904-44f1-9582-7301dd7c913b,19230915
spoditionstachmann,b9ca9e9a-af45-46d9-a1be-17a12e6120ff,19230915
filialleiter,b9ca9e9a-af45-46d9-a1be-17a12e6120ff,19230915
ipulant,8bb21407-51b3-42ce-afe9-f2b4092d4c19,19230915
vbertreter,aae48f81-6b2b-45ca-a284-692bf2a18c57,19230915
enſt,4e74608a-30ca-4baf-ac5a-e4596f5014b3,19230915
propifonswertrater,cad7a483-fe9f-4fb9-a590-62f58990a917,19230915
vertreter,ff05e7f4-af0e-424e-8f29-9d20fe1e13bb,19230915
stütze,0db43932-ee6c-400d-b6ea-79a6d15d47be,19230915
odberwäſcherin,ae7f1fb3-8733-4cce-84a4-3ba7bd37d601,19230915
büglerin,ae7f1fb3-8733-4cce-84a4-3ba7bd37d601,19230915
mädchen für alles,0c17f507-79da-4ab2-b544-6963be64c7f8,19230915
stubenmädchen,0c17f507-79da-4ab2-b544-6963be64c7f8,19230915
lagerhalter,2c1e4e4c-f7d5-407b-8305-0bb07b4fc51e,19230915
denꝛ icher,2d47b8ec-6688-4132-be1c-1095288e4f9f,19230915
rat icher,2d47b8ec-6688-4132-be1c-1095288e4f9f,19230915
